"NCBI.ID"	"KINGDOM"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"NCBI.NAMES"	"AGORA.NAMES"	"MODEL.NAMES"
"427"	469618	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Fusobacterium varium ATCC 27725"	"Fusobacterium varium ATCC 27725"	"Fusobacterium_varium_ATCC_27725"
"428"	546270	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Gemella"	"Gemella haemolysans ATCC 10379"	"Gemella haemolysans ATCC 10379"	"Gemella_haemolysans_ATCC_10379"
"429"	562982	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Gemella"	"Gemella morbillorum M424"	"Gemella morbillorum M424"	"Gemella_morbillorum_M424"
"430"	1408440	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Gemella"	"Gemella sanguinis ATCC 700632"	"Gemella sanguinis ATCC700632"	"Gemella_sanguinis_ATCC700632"
"431"	562983	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	"Gemella"	"Gemella sanguinis M325"	"Gemella sanguinis M325"	"Gemella_sanguinis_M325"
"432"	937593	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Geobacillus"	"Geobacillus stearothermophilus ATCC 7953"	"Geobacillus stearothermophilus ATCC 7953"	"Geobacillus_stearothermophilus_ATCC_7953"
"433"	1382315	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Geobacillus"	"Geobacillus vulcani PSS1"	"Geobacillus vulcani PSS1"	"Geobacillus_vulcani_PSS1"
"434"	1077975	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Gordoniaceae"	"Gordonia"	"Gordonia rubripertincta NBRC 101908"	"Gordonia rubripertincta NBRC 101908"	"Gordonia_rubripertincta_NBRC_101908"
"435"	1316928	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Gordoniaceae"	"Gordonia"	"Gordonia terrae C-6"	"Gordonia terrae C-6"	"Gordonia_terrae_C_6"
"436"	1089454	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Gordoniaceae"	"Gordonia"	"Gordonia terrae NBRC 100016"	"Gordonia terrae NBRC 100016"	"Gordonia_terrae_NBRC_100016"
"437"	657308	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Gordonibacter"	"Gordonibacter pamelaeae 7-10-1-b"	"Gordonibacter pamelaeae 7-10-1-bT, DSM 19378"	"Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378"
"438"	638301	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Granulicatella"	"Granulicatella adiacens ATCC 49175"	"Granulicatella adiacens ATCC 49175"	"Granulicatella_adiacens_ATCC_49175"
"439"	626369	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Granulicatella"	"Granulicatella elegans ATCC 700633"	"Granulicatella elegans ATCC 700633"	"Granulicatella_elegans_ATCC_700633"
"440"	675812	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Grimontia"	"Grimontia hollisae CIP 101886"	"Grimontia hollisae CIP 101886"	"Grimontia_hollisae_CIP_101886"
"441"	1028803	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Haemophilus"	"Haemophilus haemolyticus M19501"	"Haemophilus haemolyticus M19501"	"Haemophilus_haemolyticus_M19501"
"442"	262727	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Haemophilus"	"Haemophilus influenzae R2846"	"Haemophilus influenzae R2846"	"Haemophilus_influenzae_R2846"
"443"	862965	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Haemophilus"	"Haemophilus parainfluenzae T3T1"	"Haemophilus parainfluenzae T3T1"	"Haemophilus_parainfluenzae_T3T1"
"444"	1035839	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Haemophilus"	"Haemophilus sputorum CCUG 13788"	"Haemophilus sputorum CCUG 13788"	"Haemophilus_sputorum_CCUG_13788"
"445"	1002364	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Hafniaceae"	"Hafnia"	"Hafnia alvei ATCC 51873"	"Hafnia alvei ATCC 51873"	"Hafnia_alvei_ATCC_51873"
"446"	1328337	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella pneumoniae BIDMC 31"	"Hafnia alvei BIDMC 31"	"Hafnia_alvei_BIDMC_31"
"447"	931277	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halococcaceae"	"Halococcus"	"Halococcus morrhuae DSM 1307"	"Halococcus morrhuae DSM1307"	"Halococcus_morrhuae_DSM1307"
"448"	613026	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter bilis ATCC 43879"	"Helicobacter bilis ATCC 43879"	"Helicobacter_bilis_ATCC_43879"
"449"	537970	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter canadensis MIT 98-5491"	"Helicobacter canadensis MIT 98-5491"	"Helicobacter_canadensis_MIT_98_5491"
"450"	537971	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter cinaedi CCUG 18818 = ATCC BAA-847"	"Helicobacter cinaedi CCUG 18818"	"Helicobacter_cinaedi_CCUG_18818"
"451"	537972	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter pullorum MIT 98-5489"	"Helicobacter pullorum MIT 98-5489"	"Helicobacter_pullorum_MIT_98_5489"
"452"	85962	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter pylori 26695"	"Helicobacter pylori 26695"	"Helicobacter_pylori_26695"
"453"	556267	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	"Helicobacter winghamensis ATCC BAA-430"	"Helicobacter winghamensis ATCC BAA-430"	"Helicobacter_winghamensis_ATCC_BAA_430"
"454"	545696	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemania"	"Holdemania filiformis DSM 12042"	"Holdemania filiformis VPI J1-31B-1, DSM 12042"	"Holdemania_filiformis_VPI_J1_31B_1_DSM_12042"
"455"	1118059	"Bacteria"	"Firmicutes"	"Tissierellia"	NA	NA	"Kallipyga"	"Kallipyga massiliensis ph2"	"Kallipyga massiliensis ph2"	"Kallipyga_massiliensis_ph2"
"456"	1410657	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Kandleria"	"Kandleria vitulina DSM 20405"	"Kandleria vitulina DSM 20405"	"Kandleria_vitulina_DSM_20405"
"457"	629741	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	"Kingella oralis ATCC 51147"	"Kingella oralis ATCC 51147"	"Kingella_oralis_ATCC_51147"
"458"	1006551	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella michiganensis KCTC 1686"	"Klebsiella oxytoca KCTC 1686"	"Klebsiella_oxytoca_KCTC_1686"
"459"	1328388	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella pneumoniae MGH 78578"	"Klebsiella pneumoniae pneumoniae MGH78578"	"Klebsiella_pneumoniae_pneumoniae_MGH78578"
"460"	244366	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella variicola"	"Klebsiella sp. 1_1_55"	"Klebsiella_sp_1_1_55"
"461"	1006000	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Kluyvera"	"Kluyvera ascorbata ATCC 33433"	"Kluyvera ascorbata  ATCC 33433"	"Kluyvera_ascorbata_ATCC_33433"
"462"	1236550	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria palustris PEL"	"Kocuria palustris PEL"	"Kocuria_palustris_PEL"
"463"	378753	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria rhizophila DC2201"	"Kocuria rhizophila DC2201"	"Kocuria_rhizophila_DC2201"
"464"	1033739	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Kurthia"	"Kurthia massiliensis"	"Kurthia massiliensis  JC30"	"Kurthia_massiliensis_JC30"
"465"	478801	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermacoccaceae"	"Kytococcus"	"Kytococcus sedentarius DSM 20547"	"Kytococcus sedentarius DSM 20547"	"Kytococcus_sedentarius_DSM_20547"
"466"	1282887	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"Lachnospira multipara ATCC 19207"	"Lachnospira multipara ATCC 19207"	"Lachnospira_multipara_ATCC_19207"
"467"	658089	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA	"Lachnospiraceae bacterium 5_1_63FAA"	"Lachnospiraceae bacterium sp. 5_1_63FAA"	"Lachnospiraceae_bacterium_sp_5_1_63FAA"
"468"	665951	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA	"Lachnospiraceae bacterium 8_1_57FAA"	"Lachnospiraceae bacterium sp. 8_1_57FAA"	"Lachnospiraceae_bacterium_sp_8_1_57FAA"
"469"	525306	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus acidophilus ATCC 4796"	"Lactobacillus acidophilus ATCC 4796"	"Lactobacillus_acidophilus_ATCC_4796"
"470"	272621	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus acidophilus NCFM"	"Lactobacillus acidophilus NCFM"	"Lactobacillus_acidophilus_NCFM"
"471"	585524	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus amylolyticus DSM 11664"	"Lactobacillus amylolyticus DSM 11664"	"Lactobacillus_amylolyticus_DSM_11664"
"472"	695560	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus amylovorus GRL 1112"	"Lactobacillus amylovorus GRL 1112"	"Lactobacillus_amylovorus_GRL_1112"
"473"	930942	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus animalis KCTC 3501 = DSM 20602"	"Lactobacillus animalis KCTC 3501"	"Lactobacillus_animalis_KCTC_3501"
"474"	525309	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus antri DSM 16041"	"Lactobacillus antri DSM 16041"	"Lactobacillus_antri_DSM_16041"
"475"	387344	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus brevis ATCC 367"	"Lactobacillus brevis ATCC 367"	"Lactobacillus_brevis_ATCC_367"
"476"	525310	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus brevis subsp. gravesensis ATCC 27305"	"Lactobacillus brevis subsp. gravesensis ATCC 27305"	"Lactobacillus_brevis_subsp_gravesensis_ATCC_27305"
"477"	525318	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus buchneri ATCC 11577"	"Lactobacillus buchneri ATCC 11577"	"Lactobacillus_buchneri_ATCC_11577"
"478"	321967	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus paracasei ATCC 334"	"Lactobacillus casei ATCC 334"	"Lactobacillus_casei_ATCC_334"
"479"	543734	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus casei BL23"	"Lactobacillus casei casei BL23"	"Lactobacillus_casei_casei_BL23"
"480"	575594	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus coleohominis 101-4-CHN"	"Lactobacillus coleohominis 101-4-CHN"	"Lactobacillus_coleohominis_101_4_CHN"
"481"	1185325	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus coryniformis subsp. coryniformis CECT 5711"	"Lactobacillus coryniformis subsp. coryniformis CECT 5711"	"Lactobacillus_coryniformis_subsp_coryniformis_CECT_5711"
"482"	575595	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus crispatus 125-2-CHN"	"Lactobacillus crispatus 125-2-CHN"	"Lactobacillus_crispatus_125_2_CHN"
"483"	1074451	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus curvatus CRL 705"	"Lactobacillus curvatus CRL 705"	"Lactobacillus_curvatus_CRL_705"
"484"	390333	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002"	"Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842"	"Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_11842"
"485"	321956	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365"	"Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365"	"Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_BAA_365"
"486"	525325	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus fermentum ATCC 14931"	"Lactobacillus fermentum ATCC 14931"	"Lactobacillus_fermentum_ATCC_14931"
"487"	334390	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus fermentum IFO 3956"	"Lactobacillus fermentum IFO 3956"	"Lactobacillus_fermentum_IFO_3956"
"488"	324831	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus gasseri ATCC 33323 = JCM 1131"	"Lactobacillus gasseri ATCC 33323"	"Lactobacillus_gasseri_ATCC_33323"
"489"	1144300	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus gastricus PS3"	"Lactobacillus gastricus PS3"	"Lactobacillus_gastricus_PS3"
"490"	405566	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus helveticus DPC 4571"	"Lactobacillus helveticus DPC 4571"	"Lactobacillus_helveticus_DPC_4571"
"491"	585520	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus helveticus DSM 20075 = CGMCC 1.1877"	"Lactobacillus helveticus DSM 20075"	"Lactobacillus_helveticus_DSM_20075"
"492"	1423757	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus hilgardii DSM 20176 = ATCC 8290"	"Lactobacillus hilgardii ATCC 8290"	"Lactobacillus_hilgardii_ATCC_8290"
"493"	525328	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus iners DSM 13335"	"Lactobacillus iners DSM 13335"	"Lactobacillus_iners_DSM_13335"
"494"	440497	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus jensenii 1153"	"Lactobacillus jensenii 1153"	"Lactobacillus_jensenii_1153"
"495"	909954	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus johnsonii DPC 6026"	"Lactobacillus johnsonii DPC 6026"	"Lactobacillus_johnsonii_DPC_6026"
"496"	257314	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus johnsonii NCC 533"	"Lactobacillus johnsonii NCC 533"	"Lactobacillus_johnsonii_NCC_533"
"497"	1130798	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus mucosae LM1"	"Lactobacillus mucosae LM1"	"Lactobacillus_mucosae_LM1"
"498"	944562	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus oris F0423"	"Lactobacillus oris F0423"	"Lactobacillus_oris_F0423"
"499"	537973	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus paracasei subsp. paracasei 8700:2"	"Lactobacillus paracasei subsp. paracasei 8700:2"	"Lactobacillus_paracasei_subsp_paracasei_8700_2"
"500"	525337	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus paracasei subsp. paracasei ATCC 25302"	"Lactobacillus paracasei subsp. paracasei ATCC 25302"	"Lactobacillus_paracasei_subsp_paracasei_ATCC_25302"
"501"	1136177	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus pentosus KCA1"	"Lactobacillus pentosus KCA1"	"Lactobacillus_pentosus_KCA1"
"502"	644042	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus plantarum JDM1"	"Lactobacillus plantarum JDM1"	"Lactobacillus_plantarum_JDM1"
"503"	220668	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus plantarum WCFS1"	"Lactobacillus plantarum subsp. plantarum ATCC 14917"	"Lactobacillus_plantarum_WCFS1"
"504"	525338	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437"	"Lactobacillus plantarum WCFS1"	"Lactobacillus_plantarum_subsp_plantarum_ATCC_14917"
"505"	525341	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri CF48-3A"	"Lactobacillus reuteri CF48-3A"	"Lactobacillus_reuteri_CF48_3A_"
"506"	299033	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri F275"	"Lactobacillus reuteri F275, JCM 1112"	"Lactobacillus_reuteri_F275_JCM_1112"
"507"	585517	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri MM2-3"	"Lactobacillus reuteri MM2-3"	"Lactobacillus_reuteri_MM2_3_"
"508"	548485	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri MM4-1A"	"Lactobacillus reuteri MM4-1A"	"Lactobacillus_reuteri_MM4_1A_"
"509"	491077	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri SD2112"	"Lactobacillus reuteri SD2112, ATCC 55730"	"Lactobacillus_reuteri_SD2112_ATCC_55730"
"510"	568703	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus rhamnosus GG"	"Lactobacillus rhamnosus GG, ATCC 53103"	"Lactobacillus_rhamnosus_GG_ATCC_53103"
"511"	525361	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus rhamnosus LMS2-1"	"Lactobacillus rhamnosus LMS2-1"	"Lactobacillus_rhamnosus_LMS2_1"
"512"	525362	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus ruminis ATCC 25644"	"Lactobacillus ruminis ATCC 25644"	"Lactobacillus_ruminis_ATCC_25644"
"513"	314315	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus sakei subsp. sakei 23K"	"Lactobacillus sakei subsp. sakei 23K"	"Lactobacillus_sakei_subsp_sakei_23K"
"514"	1423799	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus salivarius DSM 20555 = ATCC 11741"	"Lactobacillus salivarius HO66, ATCC 11741"	"Lactobacillus_salivarius_HO66_ATCC_11741"
"515"	362948	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus salivarius UCC118"	"Lactobacillus salivarius salivarius UCC118"	"Lactobacillus_salivarius_salivarius_UCC118"
"516"	525365	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus ultunensis DSM 16047"	"Lactobacillus ultunensis DSM 16047"	"Lactobacillus_ultunensis_DSM_16047"
"517"	1423814	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus vaginalis DSM 5837 = ATCC 49540"	"Lactobacillus vaginalis ATCC 49540"	"Lactobacillus_vaginalis_ATCC_49540"
"518"	420889	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"Lactococcus garvieae ATCC 49156"	"Lactococcus garvieae ATCC 49156"	"Lactococcus_garvieae_ATCC_49156"
"519"	272623	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"Lactococcus lactis subsp. lactis Il1403"	"Lactococcus lactis subsp. lactis Il1403"	"Lactococcus_lactis_subsp_lactis_Il1403"
"520"	1215915	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"Lactococcus raffinolactis 4877"	"Lactococcus raffinolactis 4877"	"Lactococcus_raffinolactis_4877"
"521"	557598	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Laribacter"	"Laribacter hongkongensis HLHK9"	"Laribacter hongkongensis HLHK9"	"Laribacter_hongkongensis_HLHK9"
"522"	887898	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Lautropia"	"Lautropia mirabilis ATCC 51599"	"Lautropia mirabilis ATCC 51599"	"Lautropia_mirabilis_ATCC_51599"
"523"	1005999	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Budviciaceae"	"Leminorella"	"Leminorella grimontii ATCC 33999 = DSM 5078"	"Leminorella grimontii ATCC 33999"	"Leminorella_grimontii_ATCC_33999"
"524"	523794	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	"Leptotrichia buccalis C-1013-b"	"Leptotrichia buccalis C-1013-b"	"Leptotrichia_buccalis_C_1013_b"
"525"	886872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	"Leuconostoc lactis KCTC 3773"	"Leuconostoc argentinum KCTC 3773"	"Leuconostoc_argentinum_KCTC_3773"
"526"	1229756	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	"Leuconostoc gelidum JB7"	"Leuconostoc gelidum JB7"	"Leuconostoc_gelidum_JB7"
"527"	935294	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	"Leuconostoc lactis KCTC 3528 = DSM 20202"	"Leuconostoc lactis KACC 91922"	"Leuconostoc_lactis_KACC_91922"
"528"	586220	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	"Leuconostoc mesenteroides subsp. cremoris ATCC 19254"	"Leuconostoc mesenteroides subsp. cremoris ATCC 19254"	"Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254"
"529"	525367	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria grayi DSM 20601"	"Listeria grayi DSM 20601"	"Listeria_grayi_DSM_20601"
"530"	565047	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes serotype 4a str. L99"	"Listeria monocytogenes 4a L99"	"Listeria_monocytogenes_4a_L99"
"531"	265669	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes serotype 4b str. F2365"	"Listeria monocytogenes 4b F2365"	"Listeria_monocytogenes_4b_F2365"
"532"	393126	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes FSL R2-561"	"Listeria monocytogenes Finland 1988"	"Listeria_monocytogenes_FSL_R2_561"
"533"	393127	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes Finland 1998"	"Listeria monocytogenes FSL R2-561"	"Listeria_monocytogenes_Finland_1988"
"534"	393130	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	"Listeria monocytogenes J0161"	"Listeria monocytogenes J0161, FSL R2-499"	"Listeria_monocytogenes_J0161_FSL_R2_499"
