mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,b
hgbam[c],"Hydrogenobyrinate a,c diamide",cpdAGORA2109,C45H58N6O12,-4,C06503,,0
saccrp_L[c],"L-saccharopinate(1-)",cpdAGORA2110,C11H19N2O6,-1,C00449,HMDB00279,0
Lpipecol[c],"L-pipecolic acid",cpdAGORA2111,C6H11NO2,0,C00408,HMDB00716,0
ab14lac_L[c],"L-Arabinono-1,4-lactone",cpdAGORA2112,C5H8O5,0,,,0
codhpre6[c],"cobalt-dihydro-precorrin 6",cpdAGORA2113,C44H47N4O16Co,-7,C11543,,0
copre3[c],"cobalt-precorrin 3",cpdAGORA2114,C43H40N4O16Co,-8,C11539,,0
copre4[c],"cobalt-precorrin 4",cpdAGORA2115,C44H43N4O16Co,-7,C11540,,0
copre6[c],"cobalt-precorrin 6",cpdAGORA2116,C44H45N4O16Co,-7,C11542,,0
dgchol[e],"glycochenodeoxycholate",cpdAGORA2117,C26H43NO5,0,C05466,HMDB00637,0
gchola[e],"glycocholate",cpdAGORA2118,C26H43NO6,0,C01921,HMDB00138,0
lyx_L[c],"L-Lyxose",cpdAGORA2119,C5H10O5,0,,,0
lyx_L[e],"L-Lyxose",cpdAGORA2120,C5H10O5,0,,,0
pre3a[c],"Precorrin 3 A",cpdAGORA2121,C43H43N4O16,-7,C05772,,0
pre3b[c],"Precorrin 3B",cpdAGORA2122,C43H44N4O17,-6,C06406,,0
pre4[c],"Precorrin 4",cpdAGORA2123,C44H44N4O17,-8,C06407,,0
pre5[c],"Precorrin 5",cpdAGORA2124,C45H46N4O17,-8,C06416,,0
pre6a[c],"Precorrin 6A",cpdAGORA2125,C44H47N4O16,-7,C06320,,0
pre6b[c],"Precorrin 6B",cpdAGORA2126,C44H49N4O16,-7,C06319,,0
pyr[e],"pyruvate",cpdAGORA2127,C3H3O3,-1,C00022,HMDB00243,0
rbt[c],"D-ribitol",cpdAGORA2128,C5H12O5,0,C00474,HMDB00508,0
sbt_D[c],"D-glucitol",cpdAGORA2129,C6H14O6,0,C00794,HMDB00247,0
tchola[e],"taurocholate",cpdAGORA2130,C26H45NO7S,0,,HMDB00036,0
tdchola[e],"taurochenodeoxycholate",cpdAGORA2131,C26H45NO6S,0,C05465,HMDB00951,0
thrp[c],"L-Threonine O-3-phosphate",cpdAGORA2132,C4H8NO6P,-2,,,0
acgal6p[c],"N-Acetyl-D-galactosamine 6-phosphate",cpdAGORA2133,C8H14NO9P,-2,,,0
acgal[c],"N-acetyl-D-galactosamine",cpdAGORA2134,C8H15NO6,0,C01132,HMDB00212,0
galam6p[c],"D-galactosamine-6-phosphate",cpdAGORA2135,C6H13NO8P,-1,,,0
lald_L[e],"(S)-lactaldehyde",cpdAGORA2136,C3H6O2,0,C00424,HMDB03052,0
HC00591[c],"2-oxoglutaramate",cpdAGORA2137,C5H6NO4,-1,C00940,HMDB01552,0
cob[c],"Coenzyme B",cpdAGORA2138,C11H19NO7PS,-3,,,0
comSScob[c],"CoM-S-S-CoB",cpdAGORA2139,C13H22NO10PS3,-4,,,0
com[c],"Coenzyme M",cpdAGORA2140,C2H5O3S2,-1,C03576,,0
dhmphze[c],"Dihydromethanophenazine",cpdAGORA2141,C37H52N2O,0,,,0
galur[e],"D-Galacturonate",cpdAGORA2142,C6H9O7,-1,,,0
glcur[e],"D-glucuronate",cpdAGORA2143,C6H9O7,-1,C00191,HMDB00127,0
gsn[e],"Guanosine",cpdAGORA2144,C10H13N5O5,0,C00387,HMDB00133,0
mphze[c],"Methanophenazine",cpdAGORA2145,C37H50N2O,0,,,0
oxam[c],"Oxamate",cpdAGORA2146,C2H2NO3,-1,,,0
3cvobz[c],"3-[(1-Carboxyvinyl)oxy]benzoate",cpdAGORA2147,C10H6O5,-2,C20772,,0
6adxft[c],"6-Amino-6-deoxyfutalosine",cpdAGORA2148,C19H19N5O6,0,C20773,,0
cdhxft[c],"Cyclic dehypoxanthine futalosine",cpdAGORA2149,C14H13O7,-1,C17017,,0
dh6na[c],"1,4-dihydroxy-6-naphthoate",cpdAGORA2150,C11H7O4,-1,C17018,,0
dhxft[c],"Dehypoxanthine futalosinate",cpdAGORA2151,C14H15O7,-1,C17010,,0
ftz[c],"Futalosinate",cpdAGORA2152,C19H17N4O7,-1,C16999,,0
35dacap[c],"(3S,5S)-3,5-Diaminocaproate",cpdAGORA2153,C6H15N2O2,1,,,0
isobut[c],"Isobutyrate, 2-Methylpropanoate",cpdAGORA2154,C4H7O2,-1,C02632,,0
isobut[e],"Isobutyrate, 2-Methylpropanoate",cpdAGORA2155,C4H7O2,-1,C02632,,0
isocapr[c],"Isocaproate",cpdAGORA2156,C6H11O2,-1,,,0
isocapr[e],"Isocaproate",cpdAGORA2157,C6H11O2,-1,,,0
isoval[c],"Isovalerate, 3-Methylbutanoate",cpdAGORA2158,C5H9O2,-1,C08262,,0
isoval[e],"Isovalerate, 3-Methylbutanoate",cpdAGORA2159,C5H9O2,-1,C08262,,0
lanost[e],"lanosterol",cpdAGORA2160,C30H50O,0,C01724,HMDB01251,0
sql[c],"squalene",cpdAGORA2161,C30H50,0,C00751,HMDB00256,0
phenol[e],"Phenol",cpdAGORA2162,C6H6O,0,,,0
5fth4mpt[c],"N(5)-formyl-5,6,7,8-tetrahydromethanopterin",cpdAGORA2163,C31H42N6O17P,-3,C01274,,0
aclys[c],"N2-Acetyl-L-lysine",cpdAGORA2164,C8H16N2O3,0,,,0
coF420[c],"Coenzyme F420",cpdAGORA2165,C29H34N5O18P,-4,,,0
coF420h[c],"Reduced coenzyme F420",cpdAGORA2166,C29H36N5O18P,-4,,,0
fmfur[c],"Formylmethanofuran",cpdAGORA2167,C35H39N4O16,-5,,,0
h4mpt[c],"5,6,7,8-tetrahydromethanopterin",cpdAGORA2168,C30H42N6O16P,-3,C01217,,0
inulin[c],"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",cpdAGORA2169,C180H302O151,0,C03323,,0
inulin[e],"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",cpdAGORA2170,C180H302O151,0,C03323,,0
ispre[c],"Isoprene",cpdAGORA2171,C5H8,0,,,0
ispre[e],"Isoprene",cpdAGORA2172,C5H8,0,,,0
mfur[c],"Methanofuran",cpdAGORA2173,C34H40N4O15,-4,,,0
mmtsa[c],"(S)-Methylmalonate semialdehyde",cpdAGORA2174,C4H5O3,-1,C06002,,0
mtethnpn[c],"5,10-Methylenetetrahydromethanopterin",cpdAGORA2175,C31H42N6O16P,-3,,,0
mtth4mpt[c],"5,10-Methenyl-5,6,7,8-tetrahydromethanopterin",cpdAGORA2176,C31H41N6O16P,-2,C04330,,0
ppal[c],"Propanal",cpdAGORA2177,C3H6O,0,,,0
dkmpp[c],"2,3-diketo-5-methylthio-1-phosphopentane",cpdAGORA2178,C6H9O6PS,-2,C15650,,0
hkmpp[c],"2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate",cpdAGORA2179,C6H9O6PS,-2,C15651,,0
3dhcdchol[e],"3-Dehydrochenodeoxycholate",cpdAGORA2180,C24H37O4,-1,,,0
3dhchol[e],"3-Dehydrocholate",cpdAGORA2181,C24H37O5,-1,,,0
diglcpg140[c],"Diglucosyl-1,2 dimyristoylglycerol",cpdAGORA2182,C43H80O15,0,,,0
diglcpg160[c],"Diglucosyl-1,2 dipalmitoylglycerol",cpdAGORA2183,C47H88O15,0,,,0
diglcpgai15[c],"Diglucosyl-1,2 dianteisopentadecanoylglycerol",cpdAGORA2184,C45H84O15,0,,,0
diglcpgi14[c],"Diglucosyl-1,2 diisotetradecanoylglycerol",cpdAGORA2185,C43H80O15,0,,,0
diglcpgi15[c],"Diglucosyl-1,2 diisopentadecanoylglycerol",cpdAGORA2186,C45H84O15,0,,,0
diglcpgi16[c],"Diglucosyl-1,2 diisohexadecanoylglycerol",cpdAGORA2187,C47H88O15,0,,,0
kesto[e],"Kestose (2 fru, 1 glc inulin-type fructo-oligosaccharide)",cpdAGORA2188,C18H32O16,0,,,0
kestopt[e],"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",cpdAGORA2189,C30H52O26,0,,,0
kestottr[e],"Kestotetraose (3 fru, 1 glc inulin-type fructo-oligosaccharide)",cpdAGORA2190,C24H42O21,0,,,0
srbL1p[c],"L-Sorbose 1-phosphate",cpdAGORA2191,C6H12O9P,-1,C02888,,0
12dhchol[e],"12-Dehydrocholate",cpdAGORA2192,C24H37O5,-1,,,0
hom_L[e],"L-homoserine",cpdAGORA2193,C4H9NO3,0,C00263,HMDB00719,0
5apentam[c],"5-Aminopentanamide",cpdAGORA2194,C5H13N2O,1,,,0
5aptn[c],"5-Aminopentanoate",cpdAGORA2195,C5H11NO2,0,C00431,,0
dna5mtc[c],"DNA 5-methylcytosine",cpdAGORA2196,C11H19O8PR2,0,C02967,,0
dnacsn[c],"DNA cytosine",cpdAGORA2197,C10H17O8PR2,0,,,0
m12dapglyc[c],"Monoglucosyl-1,2 dianteisopentadecanoylglycerol",cpdAGORA2198,C39H74O10,0,,,0
m12dipglyc[c],"Monoglucosyl-1,2 diisopentadecanoylglycerol",cpdAGORA2199,C39H74O10,0,,,0
m12ditglyc[c],"Monoglucosyl-1,2 diisotetradecanoylglycerol",cpdAGORA2200,C37H70O10,0,,,0
m12dixglyc[c],"Monoglucosyl-1,2 diisohexadecanoylglycerol",cpdAGORA2201,C41H78O10,0,,,0
m12dmglyc[c],"Monoglucosyl-1,2 dimyristoylglycerol",cpdAGORA2202,C37H70O10,0,,,0
m12dpglyc[c],"Monoglucosyl-1,2 dipalmitoylglycerol",cpdAGORA2203,C41H78O10,0,,,0
mobd[c],"Molybdate",cpdAGORA2204,MoO4,-2,,,0
mobd[e],"Molybdate",cpdAGORA2205,MoO4,-2,,,0
mql7[c],"Menaquinol 7",cpdAGORA2206,C46H66O2,0,C05819,,0
selcyst[c],"Selenocystathionine",cpdAGORA2207,C7H14N2O4Se,0,C05699,HMDB06343,0
44dpnspr[c],"4,4-Diaponeurosporene",cpdAGORA2208,C30H42,0,,,0
dhsql[c],"Dehydrosqualene",cpdAGORA2209,C30H48,0,,,0
dtdp4addg[c],"dTDP-4-amino-4,6-dideoxy-D-galactose",cpdAGORA2210,C16H26N3O14P2,-1,,,0
icit[e],"Isocitrate",cpdAGORA2211,C6H5O7,-3,C00311,HMDB00193,0
nwharg[c],"N-(omega)-Hydroxyarginine",cpdAGORA2212,C6H15N4O3,1,C05933,HMDB04224,0
oxptn[c],"5-Oxopentanoate",cpdAGORA2213,C5H7O3,-1,C03273,HMDB12233,0
pprdn[c],"Piperideine",cpdAGORA2214,C5H9N,0,C06181,,0
pime[c],"Pimelate",cpdAGORA2215,C7H10O4,-2,,,0
pime[e],"Pimelate",cpdAGORA2216,C7H10O4,-2,,,0
sbt_L[c],"L-Sorbitol (iMM904)",cpdAGORA2217,C6H14O6,0,C01722,,0
sbt_L[e],"L-Sorbitol (iMM904)",cpdAGORA2218,C6H14O6,0,C01722,,0
ascb_L[c],"L-ascorbate",cpdAGORA2219,C6H7O6,-1,C00072,HMDB00044,0
btd_RR[e],"R_R__2_3_Butanediol",cpdAGORA2220,C4H10O2,0,,,0
gullac[c],"L-gulono-1,4-lactone",cpdAGORA2221,C6H10O6,0,C01040,HMDB03466,0
xylhl_L[c],"L-xylo-Hexulonolactone",cpdAGORA2222,C6H8O6,0,C03289,,0
HC02097[c],"3-Oxostearoyl-ACP",cpdAGORA2223,X,0,C16219,,0
meoh[e],"methanol",cpdAGORA2224,CH4O,0,C00132,HMDB01875,0
pect[e],"pectins",cpdAGORA2225,C2535H3509O2535,-1,,,0
C02442[c],"N-methyltyraminium",cpdAGORA2226,C9H14NO,1,C02442,HMDB03633,0
ch4s[c],"Methanethiol",cpdAGORA2227,CH4S,0,C00409,HMDB03227,0
uacmamu[c],"UDP-N-acetyl-D-mannosaminouronate",cpdAGORA2228,C17H22N3O18P2,-3,,,0
2mmale[c],"2-Methylmaleate",cpdAGORA2229,C5H4O4,-2,,,0
acgalglcur[e],"Dimer GalNAc-GlcA",cpdAGORA2230,C14H22NO12,-1,,,0
acgalidour2s[e],"Dimer GalNAc-IdoA2S",cpdAGORA2231,C14H21NO15S,-2,,,0
acgalidour[e],"Dimer GalNAc-IdoA",cpdAGORA2232,C14H22NO12,-1,,,0
arabinogal[e],"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000",cpdAGORA2233,C3862H6376O3218,0,C00569,,0
cspg_a[e],"chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan",cpdAGORA2234,C45H66N2O45S3X,-5,,,0
cspg_a_degr[e],"Dimer GalNAc4S-GlcA",cpdAGORA2235,C14H21NO15S,-2,,,0
cspg_ab_rest[e],"Not degradable product CSABCPASE_A/B, Gal4S-Gal-Xyl-L-Ser-protein",cpdAGORA2236,C17H28O17SX,-1,,,0
cspg_b[e],"chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan",cpdAGORA2237,C45H65N2O48S4X,-6,,,0
cspg_b_degr[e],"Dimer GalNAc4S-IdoA2S",cpdAGORA2238,C14H20NO18S2,-3,,,0
cspg_c[e],"chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan",cpdAGORA2239,C45H66N2O45S3X,-5,,,0
cspg_c_degr[e],"Dimer GalNAc6S-GlcA",cpdAGORA2240,C14H21NO15S,-2,,,0
cspg_c_rest[e],"Not degradable product CSABCPASE_C, Gal6S-Gal-Xyl-L-Ser-protein",cpdAGORA2241,C17H28O17SX,-1,,,0
e3mmal[c],"D-erythro-3-Methylmalate",cpdAGORA2242,C5H6O5,-2,,,0
ha[e],"hyaluronan",cpdAGORA2243,C28H40N2O22,-2,,,0
ha_deg1[e],"hyaluronan degradation product 1",cpdAGORA2244,C22H33N2O16,-1,,,0
ha_pre1[e],"hyaluronan biosynthesis, precursor 1",cpdAGORA2245,C14H20NO11,-1,C04794,,0
homogal[e],"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>",cpdAGORA2246,C660H840O660,-120,,,0
idour[e],"L-iduronate",cpdAGORA2247,C6H9O7,-1,C06472,HMDB02704,0
pecticgal[e],"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",cpdAGORA2248,C597H971O503,-11,,,0
rhamnogalurI[e],"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)",cpdAGORA2249,C5840H7862O5281,-620,G09800,,0
amylopect900[e],"Amylopectin, 900 repeat units",cpdAGORA2250,C5400H9002O4501,0,C00317,,0
amylose300[e],"amylose (n=300 repeat units, alpha-1,4-glc)",cpdAGORA2251,C1800H3002O1501,0,,,0
arabinan101[e],"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>",cpdAGORA2252,C509H812O410,-2,C02474,,0
arabinoxyl[e],"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D",cpdAGORA2253,C276H446O223,0,G03769,,0
bglc[e],"beta-glucans",cpdAGORA2254,C1200000H2000002O1000001,0,,,0
dextran40[e],"Dextran 40, 1,6-alpha-D-Glucan",cpdAGORA2255,C480H800O400,0,C00372,,0
galmannan[e],"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",cpdAGORA2256,C6000H10002O5001,0,G10130,,0
gam26s[e],"Glucosamine 2,6-sulfate",cpdAGORA2257,C6H11NO11S2,-2,,,0
glcmannan[e],"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D",cpdAGORA2258,C2574H4292O2146,0,G11598,,0
hspg[e],"heparan sulfate proteoglycan",cpdAGORA2259,C79H113N5O101S12X,-13,,,0
hspg_degr_10[e],"Product AS3TASE_HS2, GlcN2S-IdoA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2260,C43H66N2O38SX,-3,,,0
hspg_degr_11[e],"Product GAM2STASE_HS3, GlcN-IdoA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2261,C43H67N2O35X,-2,,,0
hspg_degr_12[e],"Product GLCNACASE_HS2, GlcA-GlcNAc-IdoA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2262,C37H56NO31X,-2,,,0
hspg_degr_13[e],"Product GLCAASE_HS, GlcNAc-IdoA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2263,C31H49NO25X,-1,,,0
hspg_degr_14[e],"Product GLCNACASE_HS3, IdoA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2264,C23H36O20X,-1,,,0
hspg_degr_15[e],"Product IDOURASE_HS3, Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2265,C17H29O14X,0,,,0
hspg_degr_1[e],"Product 1 HEPARL1_e, IdoA-GlcN2,6diS-GlcA-GlcN2,3,6triS",cpdAGORA2266,C24H33O36N2S5,-7,,,0
hspg_degr_2[e],"Product 2 HEPARL1_e, IdoA2S-GlcN2,6diS-IdoA2S-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2267,C49H71N2O56S5X,-6,,,0
hspg_degr_3[e],"Product IDOURASE_HS1, GlcN2,6diS-GlcA-GlcN2,3,6triS",cpdAGORA2268,C18H26O30N2S5,-6,,,0
hspg_degr_4[e],"Product AS6TASE_HS1, GlcN2S-GlcA-GlcN2,3diS",cpdAGORA2269,C18H28O24N2S3,-4,,,0
hspg_degr_5[e],"Product AS3TASE_HS1, GlcN2S-GlcA-GlcN2S",cpdAGORA2270,C18H29O21N2S2,-3,,,0
hspg_degr_6[e],"Product GAM2STASE_HS2, GlcN-GlcA-GlcN",cpdAGORA2271,C18H31O15N2,-1,,,0
hspg_degr_7[e],"Product IS2TASE_HS1, IdoA-GlcN2,6diS-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2272,C49H71N2O50S3X,-6,,,0
hspg_degr_8[e],"Product IDOURASE_HS2, GlcN2,6diS-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2273,C43H64N2O44S3X,-5,,,0
hspg_degr_9[e],"Product AS6TASE_HS2, GlcN2S-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",cpdAGORA2274,C43H65N2O41S2X,-4,,,0
hspg_rest[e],"Undegradable product GALASE_HS, Xyl-L-Ser (protein)",cpdAGORA2275,C5H9O4X,0,,,0
levan1000[e],"Levan, 1000 fructose units",cpdAGORA2276,C6000H10002O5001,0,,,0
levanb[c],"Levanbiose",cpdAGORA2277,C12H22O11,0,,,0
levanb[e],"Levanbiose",cpdAGORA2278,C12H22O11,0,,,0
levanttr[e],"Levantriose",cpdAGORA2279,C18H32O16,0,,,0
levantttr[e],"Levantetraose",cpdAGORA2280,C24H42O21,0,,,0
lichn[e],"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951",cpdAGORA2281,C1020H1702O851,0,C00478,,0
lmn2[e],"Laminaribiose",cpdAGORA2282,C12H22O11,0,,,0
lmn30[e],"laminarin (n=30 repeat units, beta -1,3 glc)",cpdAGORA2283,C180H302O151,0,,,0
xyluglc[e],"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",cpdAGORA2284,C6438H10610O5245,0,,,0
4hpro_LT[e],"trans-4-hydroxy-L-proline",cpdAGORA2285,C5H9NO3,0,C01157,HMDB00725,0
icdchol[e],"Isochenodeoxycholate",cpdAGORA2286,C24H39O4,-1,C17660,,0
isochol[e],"Isocholate",cpdAGORA2287,C24H39O5,-1,,,0
xylan[e],"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",cpdAGORA2288,C2640H4226O2113,0,G00279,,0
estrone[c],"estrone",cpdAGORA2289,C18H22O2,0,C00468,HMDB00145,0
estrones[c],"estrone 3-sulfate(1-)",cpdAGORA2290,C18H21O5S,-1,C02538,HMDB01425,0
2omfuc[e],"2-o-methylfucose (rare sugar in rhamnogalacturonan II)",cpdAGORA2291,C7H14O5,0,,,0
2omxyl[e],"2-O-methylxylose (rare sugar in rhamnogalacturonan II)",cpdAGORA2292,C6H12O5,0,560157,,0
3ddlhept[e],"3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)",cpdAGORA2293,C7H9O8,-1,,,0
acerA[e],"Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)",cpdAGORA2294,C6H9O6,-1,,,0
apio_D[e],"D-Apiose (rare sugar in rhamnogalacturonan II)",cpdAGORA2295,C5H10O5,0,C01488,,0
kdo[e],"3-Deoxy-D-manno-2-octulosonate",cpdAGORA2296,C8H13O8,-1,,,0
mannan[e],"Alpha-mannan, yeast, has a MW of about 25000 (PMID: 5461381), equals ~ 140 mannose units. ID according to iMM904",cpdAGORA2297,C840H1402O701,0,,,0
rhamnogalurII[e],"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>",cpdAGORA2298,C317H445O273,-27,G06506,,0
dvprotochloroph[c],"Divinylprotochlorophyllide",cpdAGORA2299,C35H28N4O5Mg,-2,C11831,,0
hmppp9mme[c],"13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester",cpdAGORA2300,C35H33N4O5Mg,-1,,,0
mppp9mme[c],"Mg-Protoporphyrin IX 13-monomethyl ester",cpdAGORA2301,C35H33N4O4Mg,-1,C04536,,0
oxomppp9mme[c],"13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester",cpdAGORA2302,C35H31N4O5Mg,-1,,,0
dttp[e],"dTTP",cpdAGORA2303,C10H13N2O14P3,-4,C00459,HMDB01342,0
6pthp[c],"6-pyruvoyl-5,6,7,8-tetrahydropterin",cpdAGORA2304,C9H11N5O3,0,C03684,HMDB01195,0
acmana[e],"N-acetyl-D-mannosamine",cpdAGORA2305,C8H15NO6,0,C00645,HMDB01129,0
gdpmanur[c],"GDP-D-mannuronate",cpdAGORA2306,C16H20N5O17P2,-3,,,0
cys_D[c],"D-Cysteine",cpdAGORA2307,C3H7NO2S,0,,,0
ph2s[e],"Polysulfide",cpdAGORA2308,H2S2,0,,,0
5mthf[e],"5-Methyltetrahydrofolate",cpdAGORA2309,C20H24N7O6,-1,C00440,HMDB01396,0
starch1200[e],"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)",cpdAGORA2310,C7200H12002O6001,0,,,0
thf[e],"5,6,7,8-Tetrahydrofolate",cpdAGORA2311,C19H21N7O6,-2,C00101,HMDB01846,0
5a3ohex[c],"3-keto-5-aminohexanoate",cpdAGORA2312,C6H10NO3,-1,C03656,,0
glctnb[c],"Galacto-N-biose",cpdAGORA2313,C14H25NO11,0,,,0
glctnb[e],"Galacto-N-biose",cpdAGORA2314,C14H25NO11,0,,,0
lctnb[c],"Lacto-N-biose",cpdAGORA2315,C14H25NO11,0,C06372,,0
lctnb[e],"Lacto-N-biose",cpdAGORA2316,C14H25NO11,0,C06372,,0
13ppd[c],"Propane-1,3-diol",cpdAGORA2317,C3H8O2,0,C02457,,0
13ppd[e],"Propane-1,3-diol",cpdAGORA2318,C3H8O2,0,C02457,,0
3hppnl[c],"3-Hydroxypropanal",cpdAGORA2319,C3H6O2,0,C00969,,0
24k3DoFcnt[c],"2,4-Diketo-3-deoxy-L-fuconate",cpdAGORA2320,C6H8O5,0,C20781,,0
2Dh3DoFcnt[c],"2-Dehydro-3-deoxy-L-fuconate",cpdAGORA2321,C6H10O5,0,C03827,,0
Fcnt[c],"L-Fuconate",cpdAGORA2322,C6H12O6,0,C01720,,0
fuc15lctn[c],"L-Fucono-1,5-lactone",cpdAGORA2323,C6H10O5,0,C18028,,0
C02147[c],"dihydrolipoate",cpdAGORA2324,C8H15O2S2,-1,C02147,HMDB12210,0
sacald[c],"Sulfoacetaldehyde",cpdAGORA2325,C2H3O4S,-1,C00593,,0
so3[e],"Sulfite",cpdAGORA2326,O3S,-2,C00094,HMDB00240,0
cfesp[c],"Corrinoid Iron sulfur protein",cpdAGORA2327,C19CoN4R21,0,C06021,,0
mecfsp[c],"Methylcorrinoid iron sulfur protein",cpdAGORA2328,C20H3CoN4R21,1,C06020,,0
mh4mpt[c],"5-Methyl-5,6,7,8-tetrahydromethanopterin",cpdAGORA2329,C31H44N6O16P,-3,C04488,,0
dmgly[c],"N,N-dimethylglycine",cpdAGORA2330,C4H9NO2,0,C01026,HMDB00092,0
chloropha[c],"Chlorophyll a",cpdAGORA2331,C55H71N4O5Mg,0,C05306,HMDB38578,0
chlphyllide[c],"Chlorophyllide",cpdAGORA2332,C35H33N4O5Mg,0,C02139,,0
mppp9[c],"Mg-protoporphyrin IX (iMEO21, iAF692)",cpdAGORA2333,C34H31N4O4Mg,-1,,,0
protochloroph[c],"Protochlorophyllide",cpdAGORA2334,C35H30MgN4O5,-1,,HMDB31148,0
xtsn[e],"xanthosine",cpdAGORA2335,C10H12N4O6,0,C01762,HMDB00299,0
3hbbut[c],"(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate",cpdAGORA2336,C8H13O5,-1,,,0
abt_D[c],"D-Arabitol",cpdAGORA2337,C5H12O5,0,C01904,HMDB00568,0
bbtcoa[c],"gamma-butyrobetainyl-CoA",cpdAGORA2338,C28H46N8O17P3S,-3,,,0
L2aadp[c],"L-2-aminoadipate(1-)",cpdAGORA2339,C6H10NO4,-1,C00956,HMDB00510,0
acaadp[c],"N2-Acetyl-L-aminoadipate",cpdAGORA2340,C8H11NO5,-2,,,0
coa[e],"Coenzyme A",cpdAGORA2341,C21H32N7O16P3S,-4,C00010,HMDB01423,0
gtp[e],"GTP",cpdAGORA2342,C10H12N5O14P3,-4,C00044,HMDB01273,0
mcom[c],"Methyl Coenzyme M",cpdAGORA2343,C3H7O3S2,-1,C03920,,0
thmmp[e],"Thiamin monophosphate",cpdAGORA2344,C12H16N4O4PS,-1,C01081,HMDB02666,0
dtdp4aaddg[c],"dTDP-4-acetamido-4,6-dideoxy-D-galactose",cpdAGORA2345,C18H27N3O15P2,-2,,,0
cellul[e],"Cellulose, chain length 500 glc_D assumed, DOI: 10.1002/anie.200460587",cpdAGORA2346,C3000H5002O2501,0,G10481,,0
amet[e],"S-Adenosyl-L-methionine",cpdAGORA2347,C15H23N6O5S,1,C00019,HMDB01185,0
cmp[e],"CMP",cpdAGORA2348,C9H12N3O8P,-2,C00055,HMDB00095,0
datp[e],"dATP",cpdAGORA2349,C10H12N5O12P3,-4,C00131,HMDB01532,0
decdp[c],"all trans Decaprenyl diphosphate",cpdAGORA2350,C50H81O7P2,-3,,HMDB06288,0
nadp[e],"Nicotinamide adenine dinucleotide phosphate",cpdAGORA2351,C21H25N7O17P3,-3,C00006,HMDB00217,0
23dhba[c],"(2,3-Dihydroxybenzoyl)adenylate",cpdAGORA2352,C17H17N5O10P,-1,,,0
idon_L[e],"L-Idonate",cpdAGORA2353,C6H11O7,-1,,,0
sel[e],"selenate",cpdAGORA2354,O4Se,-2,C05697,,0
selni[e],"selenite",cpdAGORA2355,SeO3,-2,,,0
